,sentence_id,prediction,match,category
7682,16,"(1508, 1534, 'Other_Finding', 'augenärztlichen Fachbefund')","(1508, 1534, 'Other_Finding', 'augenärztlichen Fachbefund')",true_positive
7683,16,"(1550, 1571, 'Diagnosis_or_Pathology', 'Wortfindungsstörungen')","(1550, 1571, 'Diagnosis_or_Pathology', 'Wortfindungsstörungen')",true_positive
7684,16,"(1664, 1676, 'Diagnosis_or_Pathology', 'Nackensteife')","(1664, 1676, 'Diagnosis_or_Pathology', 'Nackensteife')",true_positive
7685,16,"(1816, 1830, 'Other_Finding', 'Risikofaktoren')","(1816, 1830, 'Other_Finding', 'Risikofaktoren')",true_positive
7686,16,"(1844, 1857, 'Diagnosis_or_Pathology', 'Hyperurikämie')","(1844, 1857, 'Diagnosis_or_Pathology', 'Hyperurikämie')",true_positive
7687,16,"(1863, 1873, 'Diagnosis_or_Pathology', 'Hypertonus')","(1863, 1873, 'Diagnosis_or_Pathology', 'Hypertonus')",true_positive
7688,16,"(1885, 1923, 'Diagnosis_or_Pathology', 'geringfügige Erhöhung der Triglyzeride')","(1885, 1923, 'Diagnosis_or_Pathology', 'geringfügige Erhöhung der Triglyzeride')",true_positive
7689,16,"(1928, 1953, 'Other_Finding', 'normalem Serumcholesterin')","(1928, 1953, 'Other_Finding', 'normalem Serumcholesterin')",true_positive
7690,16,"(1387, 1405, 'Therapeutic', 'Drehung des Kopfes')",(),false_positive
7691,16,"(1422, 1438, 'Diagnosis_or_Pathology', 'stumpfen Schmerz')",(),false_positive
7692,16,"(1577, 1586, 'Diagnosis_or_Pathology', 'Schmerzen')",(),false_positive
7693,16,"(1766, 1811, 'Diagnosis_or_Pathology', 'kurzzeitiger Schwindel bei Kopfdrehbewegungen')",(),false_positive
7694,16,(),"(1351, 1458, 'Diagnosis_or_Pathology', 'verspürte am 30.11. 2033 nach einer Drehung des Kopfes plötzlich einen stumpfen Schmerz li. temporoparietal')",false_negative
7695,16,(),"(1577, 1657, 'Diagnosis_or_Pathology', 'Schmerzen halten insgesamt mehrere Tage an und klangen erst allmählich wieder ab')",false_negative
7696,16,(),"(1725, 1751, 'Diagnosis_or_Pathology', 'vorübergehend Doppelbilder')",false_negative
7697,16,(),"(1753, 1811, 'Diagnosis_or_Pathology', 'gelegentlich kurzzeitiger Schwindel bei Kopfdrehbewegungen')",false_negative
7698,16,(),"(1911, 1923, 'Nutrient_or_Body_Substance', 'Triglyzeride')",false_negative
7699,17,"(1955, 1965, 'Diagnosis_or_Pathology', 'Ex-Raucher')",(),false_positive
7700,17,(),"(1955, 1965, 'Other_Finding', 'Ex-Raucher')",false_negative
7701,17,(),"(1976, 1980, 'Diagnosis_or_Pathology', '60py')",false_negative
7702,18,"(1983, 1998, 'Diagnosis_or_Pathology', 'Vorerkrankungen')","(1983, 1998, 'Diagnosis_or_Pathology', 'Vorerkrankungen')",true_positive
7703,18,"(2005, 2019, 'Therapeutic', 'Tonsillektomie')","(2005, 2019, 'Therapeutic', 'Tonsillektomie')",true_positive
7704,18,"(2026, 2052, 'Diagnosis_or_Pathology', 'Astvenenthrombose re. Auge')","(2026, 2052, 'Diagnosis_or_Pathology', 'Astvenenthrombose re. Auge')",true_positive
7705,18,"(2062, 2080, 'Diagnosis_or_Pathology', 'erhöhtes Kreatinin')","(2062, 2080, 'Diagnosis_or_Pathology', 'erhöhtes Kreatinin')",true_positive
7706,18,"(2085, 2118, 'Diagnosis_or_Pathology', 'Hypertonie mit syst. bis 210 mmHg')","(2085, 2118, 'Diagnosis_or_Pathology', 'Hypertonie mit syst. bis 210 mmHg')",true_positive
7707,19,"(2125, 2151, 'Diagnosis_or_Pathology', 'Urolithiasis mit Hämaturie')","(2125, 2151, 'Diagnosis_or_Pathology', 'Urolithiasis mit Hämaturie')",true_positive
7708,20,"(2152, 2167, 'Diagnostic', 'CT des Schädels')","(2152, 2167, 'Diagnostic', 'CT des Schädels')",true_positive
7709,20,"(2169, 2209, 'Diagnostic', 'Regelrechte Darstellung der Schädelbasis')",(),false_positive
7710,20,"(2260, 2300, 'Diagnostic', 'Regelrechte Darstellung der Hirnsubstanz')",(),false_positive
7711,20,"(2305, 2371, 'Diagnostic', 'unauffälliger Kontrastmittelaufnahme nach intravenöser Applikation')",(),false_positive
7712,20,"(2399, 2433, 'Diagnostic', 'symmetr. Darstellung der Ventrikel')",(),false_positive
7713,20,(),"(2169, 2259, 'Other_Finding', 'Regelrechte Darstellung der Schädelbasis incl. Orbitae, Pyramiden und Sella turcica-Region')",false_negative
7714,20,(),"(2260, 2371, 'Other_Finding', 'Regelrechte Darstellung der Hirnsubstanz mit unauffälliger Kontrastmittelaufnahme nach intravenöser Applikation')",false_negative
7715,20,(),"(2347, 2371, 'Diagnostic', 'intravenöser Applikation')",false_negative
7716,20,(),"(2373, 2397, 'Other_Finding', 'Normal weite Liquorräume')",false_negative
7717,20,(),"(2399, 2433, 'Other_Finding', 'symmetr. Darstellung der Ventrikel')",false_negative
7718,21,"(2435, 2440, 'Diagnostic', 'Labor')","(2435, 2440, 'Diagnostic', 'Labor')",true_positive
7719,21,"(2762, 2772, 'Diagnosis_or_Pathology', 'Glukosurie')","(2762, 2772, 'Diagnosis_or_Pathology', 'Glukosurie')",true_positive
7720,21,"(2525, 2534, 'Nutrient_or_Body_Substance', 'Kreatinin')",(),false_positive
7721,21,"(2544, 2563, 'Other_Finding', 'Kreatinin-Clearance')",(),false_positive
7722,21,"(2601, 2612, 'Nutrient_or_Body_Substance', 'Cholesterin')",(),false_positive
7723,21,"(2601, 2616, 'Nutrient_or_Body_Substance', 'Cholesterin 167')",(),false_positive
7724,21,"(2618, 2630, 'Nutrient_or_Body_Substance', 'Triglyzeride')",(),false_positive
7725,21,"(2640, 2662, 'Diagnostic', 'Blutazuckertagesprofil')",(),false_positive
7726,21,"(2680, 2713, 'Diagnosis_or_Pathology', 'oraler Belastung mit 50 g Glukose')",(),false_positive
7727,21,"(2701, 2713, 'Nutrient_or_Body_Substance', '50 g Glukose')",(),false_positive
7728,21,(),"(2442, 2450, 'Other_Finding', 'BSG 7/23')",false_negative
7729,21,(),"(2452, 2462, 'Other_Finding', 'Hb 16,2 gº')",false_negative
7730,21,(),"(2464, 2474, 'Other_Finding', '6700 Leuko')",false_negative
7731,21,(),"(2479, 2507, 'Other_Finding', 'unauffälligem Diff.-Blutbild')",false_negative
7732,21,(),"(2509, 2523, 'Other_Finding', '219000 Thrombo')",false_negative
7733,21,(),"(2525, 2542, 'Diagnosis_or_Pathology', 'Kreatinin 1,5 mg%')",false_negative
7734,21,(),"(2544, 2596, 'Diagnosis_or_Pathology', 'Kreatinin-Clearance mit 74,7 entsprechend herabgesel')",false_negative
7735,21,(),"(2601, 2616, 'Other_Finding', 'Cholesterin 167')",false_negative
7736,21,(),"(2618, 2638, 'Other_Finding', 'Triglyzeride 150 mg""')",false_negative
7737,21,(),"(2640, 2674, 'Other_Finding', 'Blutazuckertagesprofil unauffällig')",false_negative
7738,21,(),"(2676, 2753, 'Other_Finding', 'bei oraler Belastung mit 50 g Glukose nüchtern 86, nach 1h 185, nach 2h 89 mg')",false_negative
7739,21,(),"(2680, 2713, 'Diagnostic', 'oraler Belastung mit 50 g Glukose')",false_negative
7740,21,(),"(2701, 2713, 'Clinical_Drug', '50 g Glukose')",false_negative
7741,22,"(2774, 2776, 'Diagnosis_or_Pathology', 'T3')",(),false_positive
7742,22,"(2778, 2780, 'Diagnosis_or_Pathology', 'T4')",(),false_positive
7743,22,"(2785, 2808, 'Diagnostic', 'TRH-Test im Normbereich')",(),false_positive
7744,22,(),"(2774, 2808, 'Other_Finding', 'T3, T4 und TRH-Test im Normbereich')",false_negative
7745,23,"(2810, 2820, 'Other_Finding', 'Urinstatus')",(),false_positive
7746,23,"(2825, 2851, 'Diagnostic', 'dreimaliger Haemocculttest')",(),false_positive
7747,23,(),"(2810, 2857, 'Other_Finding', 'Urinstatus und dreimaliger Haemocculttest o. B.')",false_negative
7748,24,"(2858, 2872, 'Other_Finding', 'Aufnahmebefund')","(2858, 2872, 'Other_Finding', 'Aufnahmebefund')",true_positive
7749,24,"(2904, 2927, 'Other_Finding', 'altersentsprechendem AZ')","(2904, 2927, 'Other_Finding', 'altersentsprechendem AZ')",true_positive
7750,24,"(3104, 3109, 'Diagnosis_or_Pathology', 'Ödeme')","(3104, 3109, 'Diagnosis_or_Pathology', 'Ödeme')",true_positive
7751,24,"(3117, 3130, 'Diagnosis_or_Pathology', 'Lippenzyanose')","(3117, 3130, 'Diagnosis_or_Pathology', 'Lippenzyanose')",true_positive
7752,24,"(3078, 3088, 'Diagnosis_or_Pathology', 'pathol. LK')",(),false_positive
7753,24,"(3202, 3226, 'Diagnostic', 'Hypersonorer Klopfschall')",(),false_positive
7754,24,"(3231, 3256, 'Diagnostic', 'bronchovesikuläres AG bds')",(),false_positive
7755,24,(),"(2874, 2892, 'Other_Finding', 'bewusstseinsklarer')",false_negative
7756,24,(),"(2929, 2942, 'Other_Finding', 'Grösse 179 cm')",false_negative
7757,24,(),"(2944, 2959, 'Other_Finding', 'Gewicht 78,5 kg')",false_negative
7758,24,(),"(2961, 2985, 'Other_Finding', 'Temperatur rektal 36,6°C')",false_negative
7759,24,(),"(2987, 3006, 'Diagnosis_or_Pathology', 'RR bds. 160/95 mmHg')",false_negative
7760,24,(),"(3008, 3031, 'Other_Finding', 'Puls 66/min regelmässig')",false_negative
7761,24,(),"(3033, 3070, 'Other_Finding', 'Haut und Schleimhäute gut durchblutet')",false_negative
7762,24,(),"(3078, 3096, 'Diagnosis_or_Pathology', 'pathol. LK tastbar')",false_negative
7763,24,(),"(3132, 3182, 'Diagnosis_or_Pathology', 'Struma nodosa mit walnussgrossem Knoten re., weich')",false_negative
7764,24,(),"(3184, 3200, 'Diagnosis_or_Pathology', 'Halsumfang 43 cm')",false_negative
7765,24,(),"(3202, 3226, 'Diagnosis_or_Pathology', 'Hypersonorer Klopfschall')",false_negative
7766,24,(),"(3231, 3257, 'Diagnosis_or_Pathology', 'bronchovesikuläres AG bds.')",false_negative
7767,25,"(3377, 3399, 'Diagnosis_or_Pathology', 'Karotisstenosegeräusch')","(3377, 3399, 'Diagnosis_or_Pathology', 'Karotisstenosegeräusch')",true_positive
7768,25,"(3431, 3445, 'Diagnosis_or_Pathology', 'Abwehrspannung')","(3431, 3445, 'Diagnosis_or_Pathology', 'Abwehrspannung')",true_positive
7769,25,(),"(3258, 3293, 'Other_Finding', 'Herz perkutorisch nicht verbreitert')",false_negative
7770,25,(),"(3295, 3314, 'Other_Finding', 'Töne rein und leise')",false_negative
7771,25,(),"(3316, 3346, 'Diagnosis_or_Pathology', '1/6 aortales Strönungsgeräusch')",false_negative
7772,25,(),"(3354, 3370, 'Diagnosis_or_Pathology', 'Halsvenenstauung')",false_negative
7773,25,(),"(3401, 3414, 'Other_Finding', 'Abdomen weich')",false_negative
7774,25,(),"(3421, 3423, 'Diagnosis_or_Pathology', 'DS')",false_negative
7775,26,"(3516, 3526, 'Diagnosis_or_Pathology', 'Tastbefund')",(),false_positive
7776,26,(),"(3447, 3491, 'Other_Finding', 'Leber, Gallenblase und Milz palpatorisch o.B')",false_negative
7777,26,(),"(3493, 3526, 'Other_Finding', 'Rektal-digital unauff. Tastbefund')",false_negative
7778,26,(),"(3528, 3562, 'Other_Finding', 'Wirbelsäule nicht klopfschmerzhaft')",false_negative
7779,26,(),"(3564, 3610, 'Diagnosis_or_Pathology', 'Unterschenkelvarikosis li, ausgeprägter als re')",false_negative
7780,26,(),"(3616, 3653, 'Other_Finding', 'peripheren Pulse sämtlich gut tastbar')",false_negative
7781,27,"(3655, 3679, 'Diagnosis_or_Pathology', 'Kursorischer Neurostatus')",(),false_positive
7782,27,(),"(3655, 3685, 'Other_Finding', 'Kursorischer Neurostatus o. B.')",false_negative
7783,28,"(3699, 3707, 'Therapeutic', 'Therapie')","(3699, 3707, 'Therapeutic', 'Therapie')",true_positive
7784,28,"(3787, 3831, 'Diagnosis_or_Pathology', 'li. tempoparietal auftretenden Kopfschmerzen')","(3787, 3831, 'Diagnosis_or_Pathology', 'li. tempoparietal auftretenden Kopfschmerzen')",true_positive
7785,28,"(3835, 3880, 'Diagnosis_or_Pathology', 'vorübergehenden Seh- und Worfindungsstörungen')","(3835, 3880, 'Diagnosis_or_Pathology', 'vorübergehenden Seh- und Worfindungsstörungen')",true_positive
7786,28,"(4106, 4119, 'Diagnosis_or_Pathology', 'Kopfschmerzen')","(4106, 4119, 'Diagnosis_or_Pathology', 'Kopfschmerzen')",true_positive
7787,28,"(4294, 4310, 'Therapeutic', 'Blutdrucksenkung')","(4294, 4310, 'Therapeutic', 'Blutdrucksenkung')",true_positive
7788,28,"(4311, 4329, 'Clinical_Drug', 'Hydrochlorothiazid')","(4311, 4329, 'Clinical_Drug', 'Hydrochlorothiazid')",true_positive
7789,28,"(4588, 4609, 'Therapeutic', 'Nierensteinprophylaxe')","(4588, 4609, 'Therapeutic', 'Nierensteinprophylaxe')",true_positive
7790,28,"(3686, 3697, 'Diagnostic', 'Beurteilung')",(),false_positive
7791,28,"(4029, 4092, 'Other_Finding', 'klinisch Anhalt für eine hämodynamisch relevante Karotisstenose')",(),false_positive
7792,28,"(4172, 4203, 'Diagnosis_or_Pathology', 'degenerativen HWS-Veränderungen')",(),false_positive
7793,28,"(4247, 4272, 'Therapeutic', 'Serie von HAES-Infusionen')",(),false_positive
7794,28,"(4257, 4272, 'Therapeutic', 'HAES-Infusionen')",(),false_positive
7795,28,"(4341, 4355, 'Other_Finding', 'Blutdruckwerte')",(),false_positive
7796,28,"(4440, 4472, 'Other_Finding', 'konstant erhöhten Kreatininwerte')",(),false_positive
7797,28,(),"(3914, 3929, 'Diagnostic', 'szintigraphisch')",false_negative
7798,28,(),"(3935, 4006, 'Diagnosis_or_Pathology', 'herdförinig verminderte Perfusion im Bereich der re. A. carotis interna')",false_negative
7799,28,(),"(4038, 4092, 'Other_Finding', 'Anhalt für eine hämodynamisch relevante Karotisstenose')",false_negative
7800,28,(),"(4144, 4203, 'Diagnosis_or_Pathology', 'im Rö.-Befund beschriebenen degenerativen HWS-Veränderungen')",false_negative
7801,28,(),"(4225, 4272, 'Therapeutic', 'behandelten mit einer Serie von HAES-Infusionen')",false_negative
7802,28,(),"(4341, 4422, 'Diagnosis_or_Pathology', 'Blutdruckwerte zuletzt um 150 mm systolisch und zwischen 70 und 95 mm diastolisch')",false_negative
7803,28,(),"(4440, 4472, 'Diagnosis_or_Pathology', 'konstant erhöhten Kreatininwerte')",false_negative
7804,28,(),"(4515, 4565, 'Therapeutic', '2-3 Liter täglich an Flüssigkeit zu sich zu nehmen')",false_negative
7805,29,"(4625, 4628, 'Diagnostic', 'EKG')","(4625, 4628, 'Diagnostic', 'EKG')",true_positive
7806,29,"(4802, 4819, 'Therapeutic', 'Infusionstherapie')","(4802, 4819, 'Therapeutic', 'Infusionstherapie')",true_positive
7807,29,"(4699, 4702, 'Diagnostic', 'ORS')",(),false_positive
7808,29,"(4849, 4880, 'Therapeutic', 'weitere hausärztliche Betreuung')",(),false_positive
7809,29,"(4857, 4880, 'Therapeutic', 'hausärztliche Betreuung')",(),false_positive
7810,29,(),"(4630, 4647, 'Other_Finding', 'Normfrequenter SR')",false_negative
7811,29,(),"(4649, 4663, 'Other_Finding', 'Indifferenztyp')",false_negative
7812,29,(),"(4665, 4697, 'Other_Finding', 'PQ mit 0,20 s am oberen Normwert')",false_negative
7813,29,(),"(4699, 4720, 'Other_Finding', 'ORS nicht verbreitert')",false_negative
7814,29,(),"(4722, 4755, 'Other_Finding', 'Unauffällige Erregungsrückbildung')",false_negative
7815,29,(),"(4820, 4840, 'Other_Finding', 'deutlichstabilisiert')",false_negative
7816,1,"(183, 215, 'Therapeutic', 'intensivmedizinischen Behandlung')","(183, 215, 'Therapeutic', 'intensivmedizinischen Behandlung')",true_positive
7817,2,"(233, 245, 'Diagnosis_or_Pathology', 'Insuffizienz')",(),false_positive
7818,2,"(233, 264, 'Diagnosis_or_Pathology', 'Insuffizienz bei Pleuraergüssen')",(),false_positive
7819,2,"(250, 264, 'Diagnosis_or_Pathology', 'Pleuraergüssen')",(),false_positive
7820,2,(),"(227, 269, 'Diagnosis_or_Pathology', 'resp. Insuffizienz bei Pleuraergüssen bds.')",false_negative
7821,3,"(278, 315, 'Diagnosis_or_Pathology', 'Aortenklappenvitium mit Aortenstenose')",(),false_positive
7822,3,"(302, 315, 'Diagnosis_or_Pathology', 'Aortenstenose')",(),false_positive
7823,3,(),"(273, 323, 'Diagnosis_or_Pathology', 'Komb Aortenklappenvitium mit Aortenstenose KÖF 0,7')",false_negative
7824,4,"(328, 383, 'Clinical_Drug', 'Komb. Mitralvitium mit mittel- bis hochgradiger Stenose')",(),false_positive
7825,4,"(385, 392, 'Other_Finding', 'KÖF 0,8')",(),false_positive
7826,4,(),"(328, 392, 'Diagnosis_or_Pathology', 'Komb. Mitralvitium mit mittel- bis hochgradiger Stenose (KÖF 0,8')",false_negative
7827,5,"(397, 409, 'Diagnosis_or_Pathology', 'normale LV-F')",(),false_positive
7828,5,(),"(397, 409, 'Other_Finding', 'normale LV-F')",false_negative
7829,6,"(469, 509, 'Diagnosis_or_Pathology', 'diffuse ältere ischämische Veränderungen')","(469, 509, 'Diagnosis_or_Pathology', 'diffuse ältere ischämische Veränderungen')",true_positive
7830,6,"(413, 460, 'Diagnosis_or_Pathology', 'cerebrale Ischämie im Bereich der Stammganglien')",(),false_positive
7831,6,(),"(413, 466, 'Diagnosis_or_Pathology', 'cerebrale Ischämie im Bereich der Stammganglien links')",false_negative
7832,7,"(564, 572, 'Diagnosis_or_Pathology', 'Residuen')","(564, 572, 'Diagnosis_or_Pathology', 'Residuen')",true_positive
7833,7,"(516, 525, 'Diagnosis_or_Pathology', 'Pneumonie')",(),false_positive
7834,7,(),"(513, 525, 'Other_Finding', 'Va Pneumonie')",false_negative
7835,7,(),"(526, 536, 'Other_Finding', 'Zn Apoplex')",false_negative
7836,7,(),"(543, 556, 'Diagnosis_or_Pathology', 'Hemiparese re')",false_negative
7837,8,"(576, 614, 'Diagnosis_or_Pathology', 'Hypothyreose bei Autoimmunthyreoiditis')","(576, 614, 'Diagnosis_or_Pathology', 'Hypothyreose bei Autoimmunthyreoiditis')",true_positive
7838,9,"(621, 649, 'Diagnosis_or_Pathology', 'Typ 2 mit diab. Nephropathie')",(),false_positive
7839,9,(),"(618, 649, 'Diagnosis_or_Pathology', 'DM Typ 2 mit diab. Nephropathie')",false_negative
7840,10,"(653, 672, 'Diagnosis_or_Pathology', 'Gramnegative Sepsis')",(),false_positive
7841,10,(),"(653, 707, 'Diagnosis_or_Pathology', 'Gramnegative Sepsis 1.2. (Fokus pulmonal oder Harnwege')",false_negative
7842,11,"(713, 734, 'Diagnosis_or_Pathology', 'Akutes Nierenversagen')","(713, 734, 'Diagnosis_or_Pathology', 'Akutes Nierenversagen')",true_positive
7843,12,"(908, 919, 'Other_Finding', 'HIT negativ')","(908, 919, 'Other_Finding', 'HIT negativ')",true_positive
7844,12,"(922, 931, 'Diagnostic', 'Angio-CCT')","(922, 931, 'Diagnostic', 'Angio-CCT')",true_positive
7845,12,"(941, 945, 'Therapeutic', 'CVVH')","(941, 945, 'Therapeutic', 'CVVH')",true_positive
7846,12,"(956, 961, 'Diagnostic', 'GK-CT')","(956, 961, 'Diagnostic', 'GK-CT')",true_positive
7847,12,"(1089, 1095, 'Diagnosis_or_Pathology', 'Dyspnö')","(1089, 1095, 'Diagnosis_or_Pathology', 'Dyspnö')",true_positive
7848,12,"(1159, 1175, 'Therapeutic', 'OP Vormedikation')","(1159, 1175, 'Therapeutic', 'OP Vormedikation')",true_positive
7849,12,"(735, 748, 'Therapeutic', 'Klappenersatz')",(),false_positive
7850,12,"(772, 790, 'Other_Finding', 'Klemmzeit 2h40 min')",(),false_positive
7851,12,"(827, 842, 'Nutrient_or_Body_Substance', '800 ml HLM-Blut')",(),false_positive
7852,12,"(851, 854, 'Nutrient_or_Body_Substance', 'TEE')",(),false_positive
7853,12,"(856, 867, 'Other_Finding', 'unauffällig')",(),false_positive
7854,12,"(870, 885, 'Diagnostic', 'HIT-Schnelltest')",(),false_positive
7855,12,"(886, 897, 'Other_Finding', 'unauffällig')",(),false_positive
7856,12,"(948, 951, 'Therapeutic', 'CCT')",(),false_positive
7857,12,"(1159, 1161, 'Therapeutic', 'OP')",(),false_positive
7858,12,"(1162, 1175, 'Therapeutic', 'Vormedikation')",(),false_positive
7859,12,(),"(735, 770, 'Therapeutic', 'Klappenersatz MKE bio, AKE 23er bio')",false_negative
7860,12,(),"(827, 842, 'Clinical_Drug', '800 ml HLM-Blut')",false_negative
7861,12,(),"(844, 848, 'Clinical_Drug', '2 TK')",false_negative
7862,12,(),"(851, 867, 'Other_Finding', 'TEE, unauffällig')",false_negative
7863,12,(),"(870, 897, 'Other_Finding', 'HIT-Schnelltest unauffällig')",false_negative
7864,12,(),"(948, 951, 'Diagnostic', 'CCT')",false_negative
7865,12,(),"(993, 1018, 'Diagnosis_or_Pathology', 'Kombiniertem Aortenvitium')",false_negative
7866,12,(),"(1023, 1039, 'Diagnosis_or_Pathology', 'führender tenose')",false_negative
7867,12,(),"(1064, 1084, 'Diagnosis_or_Pathology', 'zunehmend eingetrübt')",false_negative
7868,12,(),"(1107, 1120, 'Therapeutic', 'Op-Indikation')",false_negative
7869,14,"(1186, 1203, 'Diagnostic', 'Echokardiographie')","(1186, 1203, 'Diagnostic', 'Echokardiographie')",true_positive
7870,15,"(1210, 1271, 'Other_Finding', 'Normal großer, konzentrisch hypertrophierter linker Ventrikel')",(),false_positive
7871,15,"(1281, 1298, 'Other_Finding', 'guter LV-Funktion')",(),false_positive
7872,15,(),"(1210, 1298, 'Other_Finding', 'Normal großer, konzentrisch hypertrophierter linker Ventrikel mit noch guter LV-Funktion')",false_negative
7873,16,"(1492, 1496, 'Diagnosis_or_Pathology', 'TI I')","(1492, 1496, 'Diagnosis_or_Pathology', 'TI I')",true_positive
7874,16,(),"(1302, 1334, 'Diagnosis_or_Pathology', 'Kombiniertes Mitralklappenvitium')",false_negative
7875,16,(),"(1336, 1341, 'Diagnosis_or_Pathology', 'MI II')",false_negative
7876,16,(),"(1343, 1347, 'Diagnosis_or_Pathology', 'M II')",false_negative
7877,16,(),"(1351, 1383, 'Diagnosis_or_Pathology', 'kombiniertes Aortenklappenvitium')",false_negative
7878,16,(),"(1385, 1423, 'Diagnosis_or_Pathology', 'turbulenter Fluß über die Aortenklappe')",false_negative
7879,16,(),"(1425, 1448, 'Diagnosis_or_Pathology', 'mittl. Gradient 20 mmhg')",false_negative
7880,17,"(1540, 1573, 'Diagnosis_or_Pathology', 'Punktionswürdige Pleuraergüße bds')","(1540, 1573, 'Diagnosis_or_Pathology', 'Punktionswürdige Pleuraergüße bds')",true_positive
